,0,1,2,3,4,5,6,7,8,9,10,11,12
0,0.1517817332784598,-0.306222808473203,0.08398771101036409,-0.3020020061628471,0.6919117526986073,-0.3427475179471683,0.10067200288646772,-0.5107191054173762,-0.38075297995970714,-0.42726149175158673,0.9426193262340556,0.2515603245858357,-0.28703995480789957
1,0.1517817332784598,-0.306222808473203,0.08398771101036409,3.311236281856931,-0.7477804035376253,-0.02676943004802936,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
2,0.1517817332784598,-0.306222808473203,0.08398771101036409,3.311236281856931,-0.7477804035376253,-0.11704888373349762,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
3,0.1517817332784598,-0.306222808473203,0.08398771101036409,3.311236281856931,-0.7477804035376253,-0.11704888373349762,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
4,0.1517817332784598,-0.306222808473203,0.08398771101036409,3.311236281856931,-0.7477804035376253,-0.7941447863745096,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
5,0.1517817332784598,-0.306222808473203,0.08398771101036409,3.311236281856931,-0.7477804035376253,0.15378947732290718,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
6,-0.7850082889007738,0.6881355841457597,-0.4594091746039009,-0.3020020061628471,0.6919117526986073,-0.6135858790035731,0.10067200288646772,-0.9299835954719241,-0.38075297995970714,-0.42726149175158673,0.9426193262340556,-0.6455941332167361,-0.9480990112535471
7,-0.7850082889007738,0.6881355841457597,-0.4594091746039009,3.311236281856931,0.6919117526986073,-0.25246806426170004,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
8,-0.7850082889007738,0.6881355841457597,-0.4594091746039009,3.311236281856931,0.6919117526986073,-0.25246806426170004,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
9,-0.7850082889007738,0.6881355841457597,-0.4594091746039009,3.311236281856931,0.6919117526986073,-0.16218861057623177,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
10,-0.7850082889007738,0.6881355841457597,-0.4594091746039009,3.311236281856931,0.6919117526986073,-0.16218861057623177,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
11,-0.7850082889007738,0.6881355841457597,-0.4594091746039009,3.311236281856931,0.6919117526986073,-0.02676943004802936,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
12,-0.7850082889007738,0.6881355841457597,-0.4594091746039009,3.311236281856931,-0.7477804035376253,-0.7941447863745096,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
13,-1.2534032999903906,-0.8034020047826843,-1.0028060602181659,-0.3020020061628471,-0.7477804035376253,-0.7490050595317754,-0.4103146784312092,-0.7552900579491958,-0.38075297995970714,-0.42726149175158673,-0.22548477101036615,-0.6455941332167361,-0.6726577377345275
14,-0.9411399592639793,1.185314780455241,-0.6405414698086559,-0.3020020061628471,0.6919117526986073,-0.6587256058463072,0.10067200288646772,-0.9998610104810153,-0.38075297995970714,-0.42726149175158673,0.9426193262340556,-1.0044559163377649,-1.0582755206611552
15,-0.9411399592639793,1.185314780455241,-0.6405414698086559,3.311236281856931,-0.7477804035376253,-0.6135858790035731,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
16,-0.9411399592639793,1.185314780455241,-0.6405414698086559,3.311236281856931,2.13160390893484,-0.38788724478990244,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
17,-0.9411399592639793,1.185314780455241,-0.6405414698086559,3.311236281856931,2.13160390893484,-0.2073283374189659,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
18,4.367336833085011,-0.306222808473203,2.619839843876934,-0.3020020061628471,0.6919117526986073,0.8760251068066532,0.10067200288646772,1.3759710998280874,-0.38075297995970714,-0.42726149175158673,0.9426193262340556,2.763592806433037,2.6877257991975116
19,2.4937567887265435,-0.306222808473203,1.533046072648404,-0.3020020061628471,0.6919117526986073,0.3343483846938437,0.10067200288646772,0.5374421197189925,-0.38075297995970714,-0.42726149175158673,0.9426193262340556,1.6870074570699507,1.3656076863062176
20,2.8060201294529548,-0.306222808473203,0.9896491870341391,-0.3020020061628471,0.6919117526986073,0.42462783837931195,0.10067200288646772,0.6771969497371757,-0.38075297995970714,-0.42726149175158673,0.9426193262340556,1.1487147823884074,1.5859607051214344
21,2.8060201294529548,-0.306222808473203,0.9896491870341391,3.311236281856931,2.13160390893484,-0.3427475179471683,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
22,2.8060201294529548,-0.306222808473203,0.9896491870341391,3.311236281856931,2.13160390893484,-0.3427475179471683,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
23,2.8060201294529548,-0.306222808473203,0.9896491870341391,3.311236281856931,-0.7477804035376253,-0.29760779110443414,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
24,-0.9411399592639793,-0.8034020047826843,-0.6405414698086559,-0.3020020061628471,-0.7477804035376253,-0.6587256058463072,-0.4103146784312092,-0.5456578129219221,-0.38075297995970714,-0.42726149175158673,-0.22548477101036615,-0.2867323500957074,-0.3421282095117039
25,-0.9411399592639793,-0.8034020047826843,-0.6405414698086559,3.311236281856931,2.13160390893484,0.018370296794704775,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
26,-1.4095349703535962,-0.306222808473203,-1.183938355422921,-0.3020020061628471,-0.7477804035376253,-0.7941447863745096,-0.4103146784312092,-0.8601061804628327,-0.38075297995970714,-0.42726149175158673,-0.22548477101036615,-1.0044559163377649,-0.8379225018459393
27,-0.9411399592639793,-0.306222808473203,-0.6405414698086559,-0.3020020061628471,-0.7477804035376253,-0.6587256058463072,-0.4103146784312092,-0.5456578129219221,-0.38075297995970714,-0.42726149175158673,-0.22548477101036615,-0.46616324165622175,-0.3421282095117039
28,-0.9411399592639793,-0.306222808473203,-0.6405414698086559,3.311236281856931,-0.7477804035376253,-0.6587256058463072,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
29,-0.9411399592639793,-0.306222808473203,-0.6405414698086559,3.311236281856931,0.6919117526986073,-0.02676943004802936,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
30,-0.9411399592639793,-0.306222808473203,-0.6405414698086559,3.311236281856931,-0.7477804035376253,-0.5684461521608389,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
31,-0.9411399592639793,-0.306222808473203,-0.6405414698086559,3.311236281856931,-0.7477804035376253,0.42462783837931195,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
32,-1.2534032999903906,-0.306222808473203,-1.0028060602181659,-0.3020020061628471,-0.7477804035376253,-0.7490050595317754,-0.4103146784312092,-0.7552900579491958,-0.38075297995970714,-0.42726149175158673,-0.22548477101036615,-0.8250250247772505,-0.6726577377345275
33,-1.2534032999903906,-0.306222808473203,-1.0028060602181659,3.311236281856931,-0.7477804035376253,-0.7941447863745096,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
34,-1.2534032999903906,-0.306222808473203,-1.0028060602181659,3.311236281856931,0.6919117526986073,0.15378947732290718,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
35,-1.2534032999903906,-0.306222808473203,-1.0028060602181659,-0.3020020061628471,-0.7477804035376253,-0.7490050595317754,-0.4103146784312092,-0.7552900579491958,-0.38075297995970714,-0.42726149175158673,-0.22548477101036615,-0.8250250247772505,-0.6726577377345275
36,-1.5656666407168016,-0.306222808473203,-1.365070650627676,-0.3020020061628471,-0.7477804035376253,-0.8392845132172437,-0.4103146784312092,-0.9649223029764696,-0.38075297995970714,-0.42726149175158673,-0.22548477101036615,-1.1838868078982792,-1.003187265957351
37,0.464045074004871,0.19095638783627836,-1.0028060602181659,-0.3020020061628471,2.13160390893484,-0.25246806426170004,0.6116586842041447,-0.7552900579491958,-0.38075297995970714,-0.42726149175158673,2.1107234234784773,-0.46616324165622175,-0.6726577377345275
38,0.464045074004871,0.19095638783627836,-1.0028060602181659,3.311236281856931,2.13160390893484,-0.3427475179471683,-1.4322880410665633,-1.6986351605719279,-0.38075297995970714,-0.42726149175158673,-2.5616929654992098,-1.9016103741403367,-2.1600406147372335
